cluster,sys_id,library,title
0,990000622330205171,RNL,פרוש מדרש רבה (קטע).
0,990000622340205171,RNL,משנה תורה (ספר אהבה).
0,990000622350205171,RNL,משנה תורה (ספר מדע).
0,990000622630205171,RNL,מעלות המדות.
0,990000622650205171,RNL,ספר מישרים.
0,990000622670205171,RNL,"פרוש המשנה לרמב""ם (מגלה)."
0,990000622680205171,RNL,חיי עולם : ; הלכות תפלה.
0,990000622720205171,RNL,מטה אלהים.
0,990000622750205171,RNL,משנה תורה (ספר קדושה).
0,990000622760205171,RNL,הלכות ופירוש התפלות.
0,990000623220205171,RNL,פרוש כתובים (איוב ל:כג-לא:לד).
0,990000628290205171,RNL,"תורה (קטעים) : ; עם ניקוד וטעמים, מסורה קטנה וגדולה."
0,990000628310205171,RNL,דרשות על התורה.
0,990000628420205171,RNL,דיואן ר' אנטולי בן יוסף.
0,990000629710205171,RNL,דיואן ר' אנטולי בן יוסף.
0,990000635580205171,RNL,"פרוש התורה לרס""ג (קטע) : ; קטע על ויקרא."
0,990000635590205171,RNL,כתאב אלבלוג ואלאדראך (קטע) : ; בערבית.
0,990000635630205171,RNL,קובץ חבורי הלכה מאת שמואל בן חפני גאון בשפה הערבית.
0,990000635680205171,RNL,פרוש ספר שמות : ; בערבית.
0,990000635690205171,RNL,הגנה על היהדות : ; בערבית.
0,990000635710205171,RNL,תרגום ופרוש ערבי לתורה לישועה בן יהודה (פרשת צו) : ; בערבית.
0,990000635720205171,RNL,אחכאם אלשרט : ; בערבית.
0,990000635770205171,RNL,כתאב אלאסתבצאר : ; בערבית.
0,990000635780205171,RNL,כתאב אלאסתבצאר : ; בערבית.
0,990000635790205171,RNL,כתאב אלאימא.
0,990000635810205171,RNL,תרגום ערבי לכתובים (תהלים) : ; עם סכום ו/או פרוש.
0,990000635820205171,RNL,חבור בתיאולוגיה בערבית : ; נכתב כנראה על ידי קראי.
0,990000639020205171,RNL,שירים מאת משוררים מספרד.
0,990000648510205171,JTS,"חדושי הריטב""א (כתובות)."
0,990000648850205171,BL,קובץ קטעי גניזה בערבית.
0,990000692840205171,RNL,תיאולוגיה : ; בערבית.
0,990000737100205171,RNL,פתרון חלומות.
0,990000800560205171,RNL,תרגום ופרוש ערבי לכתובים (תהלים).
0,990000800580205171,RNL,תג'ריד אלחקאיק.
0,990000800600205171,RNL,שני חבורים קצרים בתיאולוגיה.
0,990000800640205171,RNL,מדרש דוד.
0,990000800690205171,RNL,פתרון חלומות (קטע בערבית).
0,990000800700205171,RNL,חבור ההגות (קטע בערבית).
0,990000800880205171,RNL,חבור בפילוסופיה בערבית (קטע).
0,990000801350205171,RNL,פרוש כתובים לנתנאל (קהלת) בערבית.
0,990000801470205171,RNL,פרוש ספר יצירה בערבית.
0,990000814650205171,RNL,חבור במוסר (קטע) : ; בערבית.
0,990000814700205171,RNL,חבור בהגות (קטע בערבית).
0,990000839040205171,RNL,אבן השהם.
0,990000843000205171,RNL,קובץ.
0,990000843090205171,RNL,קובץ קראי.
0,990000843210205171,RNL,ספר המבחר : ; פרוש התורה.
0,990000845710205171,RNL,גן עדן (נשים) : ; והוא ספר המצוות.
0,990000845720205171,RNL,תחכמוני (חלקים).
0,990000845730205171,RNL,תחכמוני.
0,990000845740205171,RNL,תחכמוני (חלקים).
0,990000845950205171,RNL,ספר השרשים.
0,990000846330205171,RNL,"משנה תורה (ספר קדושה, קטעים)."
0,990000846340205171,RNL,"משנה תורה (ספר מדע, קטעים)."
0,990000846360205171,RNL,"משנה תורה (ספר קדושה, קטעים)."
0,990000846370205171,RNL,"משנה תורה (ספר נשים, קטעים)."
0,990000846380205171,RNL,"משנה תורה (ספר קנין ועבודה, קטעים)."
0,990000846430205171,RNL,"צפנת פענח : ; פרוש על פרוש התורה לראב""ע."
0,990000846670205171,RNL,חזוק אמונה.
0,990000846740205171,RNL,תחכמוני (קטעים).
0,990000846760205171,RNL,תחכמוני (בלתי שלם).
0,990000846770205171,RNL,תחכמוני (בלתי שלם).
0,990000846780205171,RNL,תחכמוני (לקוטים).
0,990000846790205171,RNL,תחכמוני (חלקים).
0,990000846800205171,RNL,תחכמוני (בלתי שלם).
0,990000846810205171,RNL,תחכמוני (קטע).
0,990000846830205171,RNL,תחכמוני (חלקים).
0,990000846840205171,RNL,מקמה (קטע).
0,990000846860205171,RNL,מקמה (קטע).
0,990000846870205171,RNL,מקמה (קטע).
0,990000847270205171,RNL,תחכמוני (קטעים).
0,990000847280205171,RNL,תחכמוני (חלקים).
0,990000847290205171,RNL,תחכמוני (בלתי שלם).
0,990000847300205171,RNL,תחכמוני (בלתי שלם).
0,990000847320205171,RNL,מקמה (קטע).
0,990000848040205171,JTS,"קטעי גניזה שונים הנוגעים לרמב""ם וצאצאיו בעברית וערבית."
0,990000848210205171,RNL,פרוש אפוריסמי של אפוקרט.
0,990000848220205171,RNL,"פרוש התורה לראב""ע (קטעים)."
0,990000848240205171,RNL,בחינת אדם.
0,990000848260205171,RNL,"אוצר נחמד : ; פרוש על פרוש התורה לראב""ע."
0,990000848410205171,RNL,קובץ בהגות.
0,990000848480205171,RNL,קובץ בפילוסופיה.
0,990000848550205171,RNL,קובץ.
0,990000848970205171,RNL,קובץ בגיאומטריה.
0,990000849190205171,RNL,קובץ באסטרולוגיה.
0,990000849430205171,RNL,כד הקמח (קטעים).
0,990000849440205171,RNL,כד הקמח (קטעים).
0,990000849750205171,RNL,קמיעות ומזלות.
0,990000849980205171,RNL,"מדרש הבאור (דברים, כי תצא)."
0,990000850140205171,RNL,"פרוש התורה לרמב""ן (בראשית א:כ-מז:י) : ; רק על בראשית א:כ-מז:י."
0,990000850220205171,RNL,מקמת אחיטוב בן חכמוני.
0,990000850300205171,RNL,ספר הענק למשה ן' עזרא.
0,990000850330205171,RNL,חרוזים בעניני מוסר.
0,990000850340205171,RNL,קבץ שירים ופיוטים.
0,990000850350205171,RNL,שקל הקדש.
0,990000850360205171,RNL,דיואן ר' שמואל הנגיד.
0,990000850380205171,RNL,אגרת אל שמואל בן חנניה.
0,990000850400205171,RNL,"גט. קהיר. תט""ז."
0,990000850410205171,RNL,"כתובה. קהיר, מצרים. תי""ז. ; Ketubbah. Cairo, Egypt. 1657"
0,990000850420205171,RNL,בן המלך והנזיר (קטעים).
0,990000850440205171,RNL,"פרוש המשנה לרמב""ם בערבית (כלים כב:י-כד:יד)."
0,990000850450205171,RNL,ספר השרשים (קטע).
0,990000850470205171,RNL,ספר כריתות (קטעים).
0,990000850480205171,RNL,מדרש.
0,990000850490205171,RNL,אגרת אנונימית על דבר פרשת עכן (יהושע ז).
0,990000850500205171,RNL,"פרוש נביאים לרד""ק (ישעיה, קטעים)."
0,990000850510205171,RNL,"משנה תורה (ספר אהבה, הלכות תפילין)."
0,990000850520205171,RNL,"משנה סדר מועד (שקלים-יומא, קטעים)."
0,990000850530205171,RNL,פרוש כתובים (שיר השירים ח:ז-ח:ח).
0,990000850540205171,RNL,"פרוש כתובים לרלב""ג (שיר השירים וקהלת, קטעים)."
0,990000850550205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850560205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850570205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850580205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850590205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850600205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850610205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850620205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850630205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850640205171,RNL,מנחת יהודה שונא הנשים (קטע).
0,990000850650205171,RNL,העתקי קינות אישיות.
0,990000850670205171,RNL,דיואן (קטע).
0,990000850680205171,RNL,"קבץ שירים, קינות ועוד ממשוררי ספרד."
0,990000850690205171,RNL,תקון שטרות (קטע).
0,990000850700205171,RNL,דרשות על התורה.
0,990000850720205171,RNL,יומן מסע לירושלים.
0,990000850740205171,RNL,ערוגות הבשמים.
0,990000850750205171,RNL,"פרוש המשנה לרמב""ם בערבית (שבת)."
0,990000850760205171,RNL,מעלות המדות (קטע).
0,990000850770205171,RNL,קבץ קינות אישיות.
0,990000850780205171,RNL,"נוסחי קינות, תוכחות וצידוק הדין."
0,990000850810205171,RNL,פרקי רבי אליעזר.
0,990000850820205171,RNL,פרוש מסכת אבות.
0,990000850840205171,RNL,אגרות לחכמי דורו.
0,990000850850205171,RNL,"פרוש הלכות הרי""ף (יומא וסוכה, קטעים)."
0,990000850900205171,RNL,קובץ קראי.
0,990000851150205171,RNL,ספר המצוות ללוי בן יפת.
0,990000851160205171,RNL,מחברת נא אמון ומצרים (קטע) : ; מקמה על הקראים במצרים.
0,990000851200205171,RNL,תחכמוני (חלקים).
0,990000851220205171,RNL,משנה תורה (ספר אהבה).
0,990000851230205171,RNL,משנה תורה (הקדמה).
0,990000851240205171,RNL,משנה תורה (ספר שופטים).
0,990000851250205171,RNL,משנה תורה (ספר זמנים).
0,990000851260205171,RNL,משנה תורה (ספר טהרה).
0,990000851270205171,RNL,משנה תורה (ספר עבודה).
0,990000851280205171,RNL,משנה תורה (ספר טהרה).
0,990000851290205171,RNL,"משנה תורה (ספר אהבה, קטעים)."
0,990000851300205171,RNL,משנה תורה (ספר נשים).
0,990000851310205171,RNL,משנה תורה (ספר טהרה).
0,990000851320205171,RNL,משנה תורה (ספר שופטים).
0,990000851330205171,RNL,משנה תורה (הקדמה).
0,990000851350205171,RNL,משנה תורה (ספר קדושה).
0,990000851360205171,RNL,משנה תורה (ספר אהבה).
0,990000851370205171,RNL,משנה תורה (ספר קדושה).
0,990000851380205171,RNL,משנה תורה (קטעים).
0,990000851390205171,RNL,"משנה תורה (ספר אהבה, הלכות תפלה ב:יב-ג:ז)."
0,990000851400205171,RNL,"משנה תורה (ספר אהבה, קטעים)."
0,990000851460205171,RNL,מראות אלהים.
0,990000851470205171,RNL,אשכול הכופר.
0,990000851480205171,RNL,ספר השרשים (קטעים).
0,990000851490205171,RNL,ספר השרשים (קטע).
0,990000851500205171,RNL,ספר השרשים (חלקים).
0,990000851510205171,RNL,ספר השרשים (קטעים).
0,990000851520205171,RNL,ספר השרשים (קטעים).
0,990000851530205171,RNL,ספר השרשים (קטעים).
0,990000851540205171,RNL,ספר השרשים (בלתי שלם).
0,990000851550205171,RNL,ספר השרשים (בלתי שלם).
0,990000851560205171,RNL,מחברת נא אמון ומצרים (בלתי שלם) : ; על הקראים במצרים.
0,990000851570205171,RNL,מסכת דרך ארץ (בלתי שלם).
0,990000851580205171,RNL,מכלול (בלתי שלם).
0,990000851590205171,RNL,ספר השרשים (קטעים).
0,990000851610205171,RNL,גן עדן (בלתי שלם).
0,990000851620205171,RNL,שפת יתר (בלתי שלם).
0,990000851630205171,RNL,שפת יתר (בלתי שלם).
0,990000851650205171,RNL,ערוך (קטעים).
0,990000851660205171,RNL,ערוך (אותיות קנדיל-שקץ).
0,990000851670205171,RNL,המבחר (חלק מפרשת וישלח).
0,990000851690205171,RNL,"זהר (ספר בראשית, פרשת וישב)."
0,990000851700205171,RNL,זהר (קטעים).
0,990000851740205171,RNL,ספר הבהיר (קטעים).
0,990000851840205171,RNL,"אור יקר (פרשת נשא, קטע)."
0,990000851850205171,RNL,ספר הבהיר (קטעים).
0,990000851910205171,RNL,ספר השרשים (קטעים).
0,990000851920205171,RNL,ספר השרשים (קטע).
0,990000851930205171,RNL,ספר השרשים (קטעים).
0,990000851950205171,RNL,משנה סדר נזיקין (בבא מציעא י:ו-בבא בתרא ב:ג).
0,990000851970205171,RNL,פרוש התורה לרקנטי (קטעים).
0,990000851990205171,RNL,אגרות.
0,990000852000205171,RNL,קובץ.
0,990000852090205171,RNL,"אגרות, שירים ומליצות מחכמי ספרד במאה י""ד-ט""ז."
0,990000852100205171,RNL,קבץ אגרות ושירים.
0,990000852110205171,RNL,קובץ חבורי יוסף בן תנחום הירושלמי.
0,990000852140205171,RNL,שלחן של ארבע.
0,990000852150205171,RNL,שירים.
0,990000852160205171,RNL,"ערוגות הבשמים (חלק הפרוש, קטע)."
0,990000852200205171,RNL,פרקי רבי אליעזר (קטעים).
0,990000852410205171,RNL,פרוש התורה (ויקרא כה:כט-כה:לב) : ; פרוש הלכתי.
0,990000852420205171,RNL,"פרוש נביאים לרש""י."
0,990000852430205171,RNL,"פרוש התורה לרש""י."
0,990000852450205171,RNL,פרוש התורה (בראשית א:ג-א:י) : ; על דרך הפילוסופיה.
0,990000852460205171,RNL,פרוש התורה (ויקרא יא:מג-יב:א) : ; פרוש הלכתי ומדרשי.
0,990000852470205171,RNL,"פרוש התורה (ויקרא יט:א-כא:א, קטעים)."
0,990000852480205171,RNL,"פרוש התורה לרש""י (במדבר ו:י-דברים לב:כ, קטעים)."
0,990000852490205171,RNL,"פרוש התורה לרש""י (במדבר כ:כט-כא:ז)."
0,990000852500205171,RNL,"פרוש התורה לרש""י (בראשית כט:ב-לו:כד)."
0,990000852510205171,RNL,"פרוש התורה לרש""י (שמות כא:כו-כו:כד)."
0,990000852520205171,RNL,"פרוש ההפטרות לרש""י (ויצא-וישלח)."
0,990000852540205171,RNL,"פרוש התורה לרש""י (שמות ו:יח-יב:ב)."
0,990000852550205171,RNL,פרוש התורה (שמות טז:ד-יז:ד).
0,990000852610205171,RNL,"פרוש התורה לרש""י (שמות לב:ג-לג:יט)."
0,990000852620205171,RNL,"פרוש התורה (ויקרא יז-כג, קטעים)."
0,990000852630205171,RNL,"פרוש התורה לרש""י (במדבר ד:יב-ה:י)."
0,990000852640205171,RNL,"פרוש נביאים לרש""י (יהושע ה:ב-שופטים ג:כב)."
0,990000852710205171,RNL,קובץ בקבלה.
0,990000852760205171,RNL,קובץ חבורי משה בשיצי.
0,990000852800205171,RNL,קובץ בדקדוק.
0,990000852830205171,RNL,קובץ חבורי שמואל בן אברהם קלעי.
0,990000852890205171,RNL,ספר השרשים (קטעים).
0,990000852900205171,RNL,מחברת נא אמון ומצרים : ; על הקראים במצרים.
0,990000852920205171,RNL,מאזני לשון הקדש (קטע).
0,990000852930205171,RNL,"משנה תורה (ספר משפטים, הלכות טוען ונטען ד-ה)."
0,990000852940205171,RNL,משנה תורה (ספר קרבנות).
0,990000852950205171,RNL,משנה תורה (ספר נשים).
0,990000852960205171,RNL,"משנה תורה (ספר זמנים, קטע)."
0,990000852970205171,RNL,"משנה תורה (ספר קרבנות, קטעים)."
0,990000852980205171,RNL,"פרוש המשנה לרמב""ם (פרק חלק)."
0,990000852990205171,RNL,משנה תורה (ספר זמנים).
0,990000853000205171,RNL,"משנה תורה (ספר זמנים, קטעים)."
0,990000853010205171,RNL,"משנה תורה (ספר נשים, קטעים)."
0,990000853020205171,RNL,משנה תורה (ספר זמנים).
0,990000853040205171,RNL,דיואן (קטע).
0,990000853060205171,RNL,שערי קדושה (קטע).
0,990000853070205171,RNL,זהר (אדרא רבא) (קטעים).
0,990000853090205171,RNL,ספר מישרים (נתיב ל:ה-לב:ב).
0,990000853120205171,RNL,זהר (קטעים).
0,990000853160205171,RNL,"פרוש התורה לראב""ע (שמות, קטע)."
0,990000853170205171,RNL,מורה נבוכים.
0,990000853240205171,RNL,אלמכ'תאר פי אלאמאנאת ואלאעתקאדאת (קטע).
0,990000853250205171,RNL,אלמכ'תאר פי אלאמאנאת ואלאעתקאדאת (קטע).
0,990000853270205171,RNL,קובץ קטעים דתיים בערבית-יהודית.
0,990000853340205171,RNL,פראיץ אלקלוב (קטע).
0,990000853360205171,RNL,קובץ בפילוסופיה יהודית בערבית.
0,990000853410205171,RNL,דלאלה אלחאירין.
0,990000853420205171,RNL,דלאלה אלחאירין.
0,990000853430205171,RNL,חבור בתיאולוגיה.
0,990000853440205171,RNL,כתאב אלמחאצרה ואלמדאכרה.
0,990000853450205171,RNL,פראיץ אלקלוב (קטע).
0,990000853460205171,RNL,פראיץ אלקלוב (קטע).
0,990000853470205171,RNL,דלאלה אלחאירין (קטע).
0,990000853480205171,RNL,דלאלה אלחאירין (קטע).
0,990000853490205171,RNL,דלאלה אלחאירין (קטע).
0,990000853510205171,RNL,פראיץ אלקלוב (קטעים).
0,990000853560205171,RNL,דרשות בערבית (קטע).
0,990000853580205171,RNL,"מדרש דוד (ויקרא, קטעים)."
0,990000853590205171,RNL,דלאלה אלחאירין (קטע).
0,990000853610205171,RNL,אסור והיתר (קטעים).
0,990000853620205171,RNL,"פרוש התורה (ויקרא כג:י-כז:לב, קטעים) : ; פרוש הלכתי."
0,990000853630205171,RNL,"פרוש התורה (שמות יז:יא-כז:ח, קטעים) : ; על דרך הפילוסופיה והדקדוק."
0,990000853640205171,RNL,צנצנת המן.
0,990000853660205171,RNL,"פרוש התורה לרש""י (במדבר)."
0,990000853670205171,RNL,"פרוש התורה לרש""י (בראשית כ-כד, שמות כ-לד, קטעים)."
0,990000853690205171,RNL,"פרוש ההפטרות לרש""י."
0,990000853700205171,RNL,דרשה על התשובה.
0,990000853710205171,RNL,"פרוש התורה לרש""י (שמות, במדבר-דברים)."
0,990000853740205171,RNL,תרגום ופרוש ערבי לתורה לישועה בן יהודה.
0,990000853930205171,RNL,תמאניה פצול (קטע) : ; הקדמה לפרוש מסכת אבות (שמונה פרקים במקור הערבי).
0,990000853970205171,RNL,פרוש כתובים למשה ג'קטילה (תהלים).
0,990000853990205171,RNL,קובץ בפילוסופיה יהודית בשפה הערבית.
0,990000854060205171,RNL,שרח אלמקדמאת (קטע).
0,990000854070205171,RNL,דלאלה אלחאירין (קטע).
0,990000854080205171,RNL,פראיץ אלקלוב (קטע).
0,990000854090205171,RNL,דלאלה אלחאירין (קטע מסוף חלק א').
0,990000854420205171,RNL,"אלנקץ' עלי שמואל בן חפני : ; הספר הוא בקורת על ספרו של שמואל בן חפני גאון, עשר מסאיל."
0,990000854430205171,RNL,"אלנקץ' עלי שמואל בן חפני : ; הספר הוא בקורת על ספרו של שמואל בן חפני גאון, עשר מסאיל."
0,990000854440205171,RNL,"אלנקץ' עלי שמואל בן חפני (קטע מן ההתחלה) : ; הספר הוא בקורת על ספרו של שמואל בן חפני גאון, עשר מסאיל."
0,990000854450205171,RNL,"אלנקץ' עלי שמואל בן חפני : ; הספר הוא בקורת על ספרו של שמואל בן חפני גאון, עשר מסאיל."
0,990000854460205171,RNL,"אלנקץ' עלי שמואל בן חפני : ; הספר הוא בקורת על ספרו של שמואל בן חפני גאון, עשר מסאיל."
0,990000854530205171,RNL,פרוש התורה (בראשית).
0,990000854540205171,RNL,כתאב ג'אמע אלאלפאט.
0,990000854570205171,RNL,כתאב אלאסתבצאר : ; שאלה ותשובה של יוסף אלבציר.
0,990000854610205171,RNL,ספר המצוות ללוי בן יפת.
0,990000854620205171,RNL,פרוש התורה לדוד בן בעז.
0,990000854690205171,RNL,תפסיר אלאלפאט' אלעצבה.
0,990000854700205171,RNL,כתאב אלאנואר ואלמראקב (בלתי שלם).
0,990000854710205171,RNL,כתאב אלריאץ' ואלחדאיק (בראשית).
0,990000854720205171,RNL,כתאב אלכאפי.
0,990000854730205171,RNL,עיון מא בין אלשיכ'ין : ; חילוקים בין סהל בן מצליח ובין יפת בן עלי.
0,990000854740205171,RNL,פרוש התורה ליפת בן עלי (ויקרא).
0,990000854750205171,RNL,ספר המצוות ליפת אבן צגיר (קטעים).
0,990000854760205171,RNL,תפסיר אלאלפאט' אלעצבה.
0,990000854770205171,RNL,כתאב אלתוחיד : ; על ענין שחיטה.
0,990000854780205171,RNL,אלמקאלה פי אלעריות.
0,990000854790205171,RNL,אלמקאלה פי אלעריות.
0,990000854800205171,RNL,מקאלה אלחדיקה פי מעני אלמג'אז ואלחקיקה.
0,990000854810205171,RNL,ספר המצוות ליפת אבן צגיר.
0,990000854850205171,RNL,כתאב אלאסתבצאר (קטע).
0,990000854880205171,RNL,כתאב אלאנואר ואלמראקב (קטעים).
0,990000854890205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000854910205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000854920205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000854930205171,RNL,כתאב אלאנואר ואלמראקב (קטעים).
0,990000854940205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855050205171,RNL,מקאלה פי אלדביחה.
0,990000855070205171,RNL,קובץ בהלכה קראית.
0,990000855160205171,RNL,"משנה תורה (ספר אהבה, הלכות ברכות, קטע)."
0,990000855210205171,RNL,כתאב אלשרכה ואלצאברה.
0,990000855250205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855260205171,RNL,כתאב אלאנואר ואלמראקב (קטעים).
0,990000855270205171,RNL,ספר דינים : ; על דיני שאלה וחובות.
0,990000855280205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855290205171,RNL,ספר דינים.
0,990000855300205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855310205171,RNL,כתאב אלתוריה.
0,990000855320205171,RNL,כתאב אלתוריה.
0,990000855330205171,RNL,ספר המצוות ליפת אבן צגיר.
0,990000855340205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855350205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855360205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855370205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855380205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855390205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855400205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855410205171,RNL,ספר המצוות בערבית (לא תעשה רצ-רצג;ש-שג).
0,990000855420205171,RNL,כתאב אלמרשד (קטעים).
0,990000855430205171,RNL,שרוט אלדבאחה (קטע).
0,990000855440205171,RNL,אלמקאלה פי אלעריות.
0,990000855550205171,RNL,ספר המצוות ליפת אבן צגיר (קטע).
0,990000855560205171,RNL,ספר המצוות ליפת אבן צגיר (קטעים).
0,990000855570205171,RNL,ספר המצוות ליפת אבן צגיר.
0,990000855580205171,RNL,ספר המצוות ליפת אבן צגיר.
0,990000855590205171,RNL,ספר המצוות ליפת אבן צגיר.
0,990000855600205171,RNL,ספר המצוות ליפת אבן צגיר (קטעים).
0,990000855610205171,RNL,ספר המצוות ליפת אבן צגיר (קטע).
0,990000855620205171,RNL,ספר המצוות ליפת אבן צגיר (קטע).
0,990000855630205171,RNL,ספר המצוות ליפת אבן צגיר (קטעים).
0,990000855640205171,RNL,ספר המצוות ליפת אבן צגיר.
0,990000855700205171,RNL,כתאב אלאסתבצאר.
0,990000855710205171,RNL,ספר המצוות ליפת בן עלי.
0,990000855720205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855740205171,RNL,ספר המצוות ליפת בן עלי.
0,990000855750205171,RNL,אלמקאלה פי אלעריות (קטע).
0,990000855760205171,RNL,ספר המצוות ליפת בן עלי.
0,990000855770205171,RNL,ספר המצוות לישראל בן דניאל.
0,990000855780205171,RNL,מקאלה פי אלדביחה.
0,990000855790205171,RNL,מקאלה פי אלדביחה.
0,990000855800205171,RNL,ספר המצוות ללוי בן יפת.
0,990000855820205171,RNL,ספר המצוות ללוי בן יפת.
0,990000855830205171,RNL,ספר המצוות ליפת בן עלי.
0,990000855840205171,RNL,ספר המצוות ליפת בן עלי.
0,990000855850205171,RNL,ספר המצוות ליפת בן עלי.
0,990000855860205171,RNL,כתאב אלאנואר ואלמראקב (קטעים).
0,990000855870205171,RNL,כתאב אלאנואר ואלמראקב (קטעים).
0,990000855880205171,RNL,כתאב אלאנואר ואלמראקב (קטעים).
0,990000855890205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855900205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855910205171,RNL,כתאב אלאנואר ואלמראקב (קטע).
0,990000855920205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855930205171,RNL,ספר תשובה (קטעים).
0,990000855940205171,RNL,מקאלה פי אלדביחה (קטע).
0,990000855950205171,RNL,כתאב אלמרשד (קטע).
0,990000855960205171,RNL,כתאב אלתמייז.
0,990000856000205171,RNL,כד הקמח (קטעים).
0,990000856410205171,RNL,ספר השרשים (קטעים).
0,990000856430205171,RNL,ספר השרשים (קטעים).
0,990000856440205171,RNL,ספר השרשים (קטעים).
0,990000856450205171,RNL,ספר השרשים (קטעים).
0,990000856460205171,RNL,ספר השרשים (בלתי שלם).
0,990000856470205171,RNL,ספר השרשים (קטע).
0,990000856480205171,RNL,מכלול (קטעים).
0,990000856490205171,RNL,מכלול (שיר הפתיחה).
0,990000856510205171,RNL,מכלול (קטע).
0,990000856530205171,RNL,"חדושי הריטב""א (כתובות)."
0,990000856620205171,RNL,"שאלות ותשובות מאת הרדב""ז (קטע)."
0,990000856630205171,RNL,"פרוש תלמוד ירושלמי לר""ש סיריליאו (שביעית)."
0,990000856710205171,RNL,"טור (ארח חיים, מפתח ההלכות)."
0,990000856720205171,RNL,ספר העתים (קטע).
0,990000856730205171,RNL,מדרש תנחומא (קטע).
0,990000856740205171,RNL,תורת הבית הקצר (קטע).
0,990000856750205171,RNL,"שטרות (קטע) : ; משנת ""אתמא"" לשטרות=ד'תתקץ."
0,990000856760205171,RNL,"מעשה בית דין : ; בדבר מכירת ""הקאעה הגדולה"" (בית) ב""חארת אלקראין"" משנת תנ""ח."
0,990000856770205171,RNL,מנורת המאור (קטע).
